num_issues,total_values,avg_values_per_issue,max_values_per_issue,min_values_per_issue,log_outcome_space_size,reserved_value,max_weight,min_weight,weight_std,weight_entropy,avg_value_std,weight_concentration,first_offer_utility,e,opponent_type,agent_utility,opponent_utility,nash_product,score,agreement_reached,rounds,domain_id,role
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.4526,0.02944,0.13814583039511383,0.8327271373478206,0.41980510207064464,0.2811722894,0.5600629066,2.0,FirstOfferOrientedTBNegotiator,0.4244852182,0.6338303809,0.2690516275381256,0.3778551410014377,True,93,domain02,A
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,AspirationNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,89,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,AspirationNegotiator,0.49523207579999995,0.5295060591,0.26222838479677046,0.42533096849903107,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,AspirationNegotiator,0.7471603808999999,0.7761352182,0.5798974852602166,0.6969815122080649,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,AspirationNegotiator,0.8085816288000001,0.8844760175999999,0.7151710589455454,0.7805584578436636,True,72,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,AspirationNegotiator,0.5752204563,0.791027211,0.4550150332571363,0.5391588293871409,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,AspirationNegotiator,0.5545806364,0.9550464655,0.5296502766285607,0.5471015284685682,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,AspirationNegotiator,0.5842163649,0.8885620536000001,0.5191124929422709,0.5646852033126812,True,70,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,AspirationNegotiator,0.47789969879999994,0.8158089657,0.38987485898636953,0.45149224685591083,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,AspirationNegotiator,0.5737815649,0.9960260176,0.5715013670596429,0.5730975055478928,True,51,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,BoulwareTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,89,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,BoulwareTBNegotiator,0.3425141101,0.5304064196,0.1816716828006212,0.29426138191018636,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,BoulwareTBNegotiator,0.7471603808999999,0.7761352182,0.5798974852602166,0.6969815122080649,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,BoulwareTBNegotiator,0.8085816288000001,0.8844760175999999,0.7151710589455454,0.7805584578436636,True,72,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,BoulwareTBNegotiator,0.5752204563,0.791027211,0.4550150332571363,0.5391588293871409,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,BoulwareTBNegotiator,0.5545806364,0.9550464655,0.5296502766285607,0.5471015284685682,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,BoulwareTBNegotiator,0.5842163649,0.8885620536000001,0.5191124929422709,0.5646852033126812,True,70,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,BoulwareTBNegotiator,0.47789969879999994,0.8158089657,0.38987485898636953,0.45149224685591083,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,BoulwareTBNegotiator,0.5737815649,0.9960260176,0.5715013670596429,0.5730975055478928,True,51,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,89,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,NaiveTitForTatNegotiator,0.5525109281,1.0,0.5525109281,0.5525109281,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,61,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,48,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,29,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,17,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,NaiveTitForTatNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,8,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,NaiveTitForTatNegotiator,0.9317209919999999,0.7683429066,0.7158812151335153,0.8669690589400546,True,4,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,NaiveTitForTatNegotiator,0.8219041863,0.8115188782,0.6669907632540598,0.7754301593862178,True,9,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,TimeBasedConcedingNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,89,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,TimeBasedConcedingNegotiator,0.3425141101,0.5304064196,0.1816716828006212,0.29426138191018636,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,TimeBasedConcedingNegotiator,0.7471603808999999,0.7761352182,0.5798974852602166,0.6969815122080649,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,TimeBasedConcedingNegotiator,0.8085816288000001,0.8844760175999999,0.7151710589455454,0.7805584578436636,True,72,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,TimeBasedConcedingNegotiator,0.5752204563,0.791027211,0.4550150332571363,0.5391588293871409,True,85,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,TimeBasedConcedingNegotiator,0.5545806364,0.9550464655,0.5296502766285607,0.5471015284685682,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,TimeBasedConcedingNegotiator,0.5842163649,0.8885620536000001,0.5191124929422709,0.5646852033126812,True,70,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,TimeBasedConcedingNegotiator,0.47789969879999994,0.8158089657,0.38987485898636953,0.45149224685591083,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,TimeBasedConcedingNegotiator,0.5737815649,0.9960260176,0.5715013670596429,0.5730975055478928,True,51,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,BOA_Boulware,0.7146303633999999,0.5584127496000001,0.3990587061738412,0.6199588662321522,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.05,LinearTBNegotiator,0.9999999999999999,0.5600629066,0.5600629065999999,0.8680188719799998,True,75,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.1,LinearTBNegotiator,0.9784595328,0.574648755,0.5622705523414017,0.8536028386624205,True,73,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.2,LinearTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,61,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.3,LinearTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,48,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.5,LinearTBNegotiator,0.853210992,0.8692929066,0.7416902631787493,0.8197547733536248,True,50,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.7,LinearTBNegotiator,0.8235349978,0.7872960176,0.6483658241221647,0.7709842456966494,True,43,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,1.0,LinearTBNegotiator,0.8085816288000001,0.8844760175999999,0.7151710589455454,0.7805584578436636,True,33,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,1.5,LinearTBNegotiator,0.6711769185,0.838419954,0.5627281211346318,0.6386422792903896,True,41,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,2.0,LinearTBNegotiator,0.6731017448,0.8511280522000001,0.5728957769840455,0.6430399544552137,True,30,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.05,ConcederTBNegotiator,0.9999999999999999,0.5600629066,0.5600629065999999,0.8680188719799998,True,30,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.1,ConcederTBNegotiator,0.9999999999999999,0.5600629066,0.5600629065999999,0.8680188719799998,True,30,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.2,ConcederTBNegotiator,0.9999999999999999,0.5600629066,0.5600629065999999,0.8680188719799998,True,30,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.3,ConcederTBNegotiator,0.9999999999999999,0.5600629066,0.5600629065999999,0.8680188719799998,True,30,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.5,ConcederTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,29,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,0.7,ConcederTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,17,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,1.0,ConcederTBNegotiator,0.9529916288,0.7643689242,0.7284371860774618,0.8856252959832385,True,8,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,1.5,ConcederTBNegotiator,0.9317209919999999,0.7683429066,0.7158812151335153,0.8669690589400546,True,4,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.6064755367,2.0,ConcederTBNegotiator,0.8340495327999999,0.6947558484,0.5794607907680877,0.7576729101904263,True,8,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,BOA_Hardliner,0.2101646422,0.8244524831,0.17327076112161305,0.1990964778764839,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.05,BOA_Conceder,0.9268504256,0.5606565046,0.5196447199039184,0.8046887138911755,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.1,BOA_Conceder,0.7887149978,0.3346960176,0.26397976878505275,0.6312944290955158,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.2,BOA_Conceder,0.6440385952,0.2038683486,0.1312990848380879,0.4902167420914263,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.3,BOA_Conceder,0.576302857,0.5644531916,0.32529598696184836,0.5010007959885544,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.5,BOA_Conceder,0.5130672412999999,0.7357426649000001,0.3774854593869533,0.4723927067260859,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,0.7,BOA_Conceder,0.4831610931,0.4354032286,0.2103698998696452,0.40132373513089353,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,1.0,BOA_Conceder,0.4594786261,0.6450192862,0.29637257543117873,0.41054681089935363,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,1.5,BOA_Conceder,0.44057465599999995,0.7327187467,0.3228173097721036,0.40524745213163105,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5737815649,2.0,BOA_Conceder,0.43060421499999996,0.690928034,0.2975165237020633,0.39067790761061894,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,BOA_Moderate,0.9268504256,0.5606565046,0.5196447199039184,0.8046887138911755,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,BOA_Moderate,0.7887149978,0.3346960176,0.26397976878505275,0.6312944290955158,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,BOA_Moderate,0.6440385952,0.2038683486,0.1312990848380879,0.4902167420914263,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,BOA_Moderate,0.576302857,0.5644531916,0.32529598696184836,0.5010007959885544,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,BOA_Moderate,0.5130672412999999,0.7357426649000001,0.3774854593869533,0.4723927067260859,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,BOA_Moderate,0.4831610931,0.4354032286,0.2103698998696452,0.40132373513089353,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,BOA_Moderate,0.4594786261,0.6450192862,0.29637257543117873,0.41054681089935363,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,BOA_Moderate,0.44057465599999995,0.7327187467,0.3228173097721036,0.40524745213163105,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,2.0,BOA_Moderate,0.43060421499999996,0.690928034,0.2975165237020633,0.39067790761061894,True,91,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.05,MiCRONegotiator,0.3973199905,0.9617125001999999,0.3821076014431952,0.3927562737829586,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.1,MiCRONegotiator,0.2377709281,0.9514029065999999,0.2262159520993196,0.2343044352997959,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.2,MiCRONegotiator,0.6562235495,0.935599954,0.6139627227259167,0.643545301467775,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.3,MiCRONegotiator,0.25484078339999994,0.9305348871,0.2371382396095945,0.24953002026287832,True,96,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.5,MiCRONegotiator,0.5342258444,0.9345680487,0.4992704049660178,0.5237392125698053,True,89,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,0.7,MiCRONegotiator,0.5545806364,0.9550464655,0.5296502766285607,0.5471015284685682,True,82,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.0,MiCRONegotiator,0.5011074678,0.9382442331,0.470161191826694,0.49182358500800827,True,84,domain02,B
6,43,7.166666666666667,26,2,12.677719641641009,0.4,0.38064,0.03482,0.14330429159271152,0.8041961006056119,0.3989390037527565,0.28988338660000007,0.5525109281,1.5,MiCRONegotiator,0.4652443576,0.9205758286,0.4282927099990947,0.45415886331972843,True,85,domain02,B
