domain_id,agent_a,agent_b,utility_a,utility_b,nash,agreement,hybrid_e_a,hybrid_e_b
domain05,NiceNegotiator,BoulwareTBNegotiator,0.32615523339999997,1.0,0.32615523339999997,True,,
domain05,NiceNegotiator,NaiveTitForTatNegotiator,0.32615523339999997,1.0,0.32615523339999997,True,,
domain05,NiceNegotiator,TimeBasedConcedingNegotiator,0.32615523339999997,1.0,0.32615523339999997,True,,
domain05,NiceNegotiator,MiCRONegotiator,0.32615523339999997,1.0,0.32615523339999997,True,,
domain05,HybridAgent,AspirationNegotiator,0.5112851867,0.7636714432,0.39045389641397044,True,0.5360124111175537,
domain05,HybridAgent,BoulwareTBNegotiator,0.5042116883,0.73939851,0.3728133710536044,True,0.5360124111175537,
domain05,HybridAgent,NaiveTitForTatNegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,2.0,
domain05,HybridAgent,TimeBasedConcedingNegotiator,0.5042116883,0.73939851,0.3728133710536044,True,0.5360124111175537,
domain05,HybridAgent,MiCRONegotiator,0.49227384800000007,0.9910493645999999,0.48786768426959704,True,0.26800620555877686,
domain05,HybridAgent,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,0.5,
domain05,AspirationNegotiator,HybridAgent,0.80771461,0.5419257741999999,0.437721365356901,True,,1.7647372484207153
domain05,AspirationNegotiator,BoulwareTBNegotiator,0.6373451575,0.6764313486,0.4311202444114044,True,,
domain05,AspirationNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain05,AspirationNegotiator,TimeBasedConcedingNegotiator,0.6373451575,0.6764313486,0.4311202444114044,True,,
domain05,AspirationNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain05,AspirationNegotiator,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,,
domain05,BoulwareTBNegotiator,HybridAgent,0.80771461,0.5419257741999999,0.437721365356901,True,,1.7647372484207153
domain05,BoulwareTBNegotiator,AspirationNegotiator,0.5874490457,0.6285435967999999,0.36923733612100557,True,,
domain05,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,True,,
domain05,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,True,,
domain05,BoulwareTBNegotiator,MiCRONegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,True,,
domain05,BoulwareTBNegotiator,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,,
domain05,NaiveTitForTatNegotiator,HybridAgent,0.847397038,0.3915379775999999,0.3317881224827503,True,,0.44118431210517883
domain05,NaiveTitForTatNegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain05,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,True,,
domain05,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,True,,
domain05,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain05,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,,
domain05,TimeBasedConcedingNegotiator,HybridAgent,0.80771461,0.5419257741999999,0.437721365356901,True,,1.7647372484207153
domain05,TimeBasedConcedingNegotiator,AspirationNegotiator,0.5874490457,0.6285435967999999,0.36923733612100557,True,,
domain05,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,True,,
domain05,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,True,,
domain05,TimeBasedConcedingNegotiator,MiCRONegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,True,,
domain05,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,,
domain05,MiCRONegotiator,HybridAgent,0.9381570379999999,0.38258734219999996,0.35892700773464437,True,,0.44118431210517883
domain05,MiCRONegotiator,AspirationNegotiator,0.762252242,0.6291952333999999,0.4796054773148632,True,,
domain05,MiCRONegotiator,BoulwareTBNegotiator,0.762252242,0.6291952333999999,0.4796054773148632,True,,
domain05,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain05,MiCRONegotiator,TimeBasedConcedingNegotiator,0.762252242,0.6291952333999999,0.4796054773148632,True,,
domain05,MiCRONegotiator,NiceNegotiator,1.0,0.32615523339999997,0.32615523339999997,True,,
domain05,NiceNegotiator,HybridAgent,0.401513848,0.9999999999999999,0.40151384799999995,True,,0.3495141863822937
domain05,NiceNegotiator,AspirationNegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,,
domain05,NiceNegotiator,BoulwareTBNegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,,
domain05,NiceNegotiator,NaiveTitForTatNegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,,
domain05,NiceNegotiator,TimeBasedConcedingNegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,,
domain05,NiceNegotiator,MiCRONegotiator,0.401513848,0.9999999999999999,0.40151384799999995,True,,
domain06,HybridAgent,AspirationNegotiator,0.8944612590000001,0.99714,0.8919030997992601,True,0.2325025200843811,
domain06,HybridAgent,BoulwareTBNegotiator,0.8944612590000001,0.99714,0.8919030997992601,True,0.3790416419506073,
domain06,HybridAgent,NaiveTitForTatNegotiator,0.918171259,0.88098196,0.8088923153694876,True,0.25269442796707153,
domain06,HybridAgent,TimeBasedConcedingNegotiator,0.8944612590000001,0.99714,0.8919030997992601,True,0.3790416419506073,
domain06,HybridAgent,MiCRONegotiator,0.7721588626,0.9981389694,0.7707218513286402,True,0.25269442796707153,
domain06,HybridAgent,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,0.5,
domain06,AspirationNegotiator,HybridAgent,0.9141058325,0.8806088344,0.8049696716760667,True,,0.6652559041976929
domain06,AspirationNegotiator,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,AspirationNegotiator,NaiveTitForTatNegotiator,0.9141058325,0.8806088344,0.8049696716760667,True,,
domain06,AspirationNegotiator,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,AspirationNegotiator,MiCRONegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,True,,
domain06,AspirationNegotiator,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,
domain06,BoulwareTBNegotiator,HybridAgent,0.8944612590000001,0.99714,0.8919030997992601,True,,0.6652559041976929
domain06,BoulwareTBNegotiator,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.9141058325,0.8806088344,0.8049696716760667,True,,
domain06,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,BoulwareTBNegotiator,MiCRONegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,True,,
domain06,BoulwareTBNegotiator,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,
domain06,NaiveTitForTatNegotiator,HybridAgent,0.8944612590000001,0.99714,0.8919030997992601,True,,0.33262795209884644
domain06,NaiveTitForTatNegotiator,AspirationNegotiator,0.7465707486,0.9996624914,0.7463187745518389,True,,
domain06,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.7465707486,0.9996624914,0.7463187745518389,True,,
domain06,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.7465707486,0.9996624914,0.7463187745518389,True,,
domain06,NaiveTitForTatNegotiator,MiCRONegotiator,0.7721588626,0.9981389694,0.7707218513286402,True,,
domain06,NaiveTitForTatNegotiator,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,
domain06,TimeBasedConcedingNegotiator,HybridAgent,0.8944612590000001,0.99714,0.8919030997992601,True,,0.6652559041976929
domain06,TimeBasedConcedingNegotiator,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,True,,
domain06,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.9141058325,0.8806088344,0.8049696716760667,True,,
domain06,TimeBasedConcedingNegotiator,MiCRONegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,True,,
domain06,TimeBasedConcedingNegotiator,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,
domain06,MiCRONegotiator,HybridAgent,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,0.33262795209884644
domain06,MiCRONegotiator,AspirationNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,True,,
domain06,MiCRONegotiator,BoulwareTBNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,True,,
domain06,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain06,MiCRONegotiator,TimeBasedConcedingNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,True,,
domain06,MiCRONegotiator,NiceNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,True,,
domain06,NiceNegotiator,HybridAgent,0.6871603533999999,1.0,0.6871603533999999,True,,0.4430820941925049
domain06,NiceNegotiator,AspirationNegotiator,0.7465707486,0.9996624914,0.7463187745518389,True,,
domain06,NiceNegotiator,BoulwareTBNegotiator,0.6871603533999999,1.0,0.6871603533999999,True,,
domain06,NiceNegotiator,NaiveTitForTatNegotiator,0.6871603533999999,1.0,0.6871603533999999,True,,
domain06,NiceNegotiator,TimeBasedConcedingNegotiator,0.6871603533999999,1.0,0.6871603533999999,True,,
domain06,NiceNegotiator,MiCRONegotiator,0.6871603533999999,1.0,0.6871603533999999,True,,
domain06,HybridAgent,AspirationNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,0.6652559041976929,
domain06,HybridAgent,BoulwareTBNegotiator,0.99714,0.8944612590000001,0.8919030997992601,True,0.6652559041976929,
domain06,HybridAgent,NaiveTitForTatNegotiator,0.99714,0.8944612590000001,0.8919030997992601,True,0.33262795209884644,
domain06,HybridAgent,TimeBasedConcedingNegotiator,0.99714,0.8944612590000001,0.8919030997992601,True,0.6652559041976929,
domain06,HybridAgent,MiCRONegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,0.33262795209884644,
domain06,HybridAgent,NiceNegotiator,1.0,0.6871603533999999,0.6871603533999999,True,0.5,
domain06,AspirationNegotiator,HybridAgent,0.99714,0.8944612590000001,0.8919030997992601,True,,0.2325025200843811
domain06,AspirationNegotiator,BoulwareTBNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,AspirationNegotiator,NaiveTitForTatNegotiator,0.9996624914,0.7465707486,0.7463187745518389,True,,
domain06,AspirationNegotiator,TimeBasedConcedingNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,AspirationNegotiator,MiCRONegotiator,0.7644507944,0.9378158324999999,0.7169140581555222,True,,
domain06,AspirationNegotiator,NiceNegotiator,0.9996624914,0.7465707486,0.7463187745518389,True,,
domain06,BoulwareTBNegotiator,HybridAgent,0.99714,0.8944612590000001,0.8919030997992601,True,,0.5053888559341431
domain06,BoulwareTBNegotiator,AspirationNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.9996624914,0.7465707486,0.7463187745518389,True,,
domain06,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,BoulwareTBNegotiator,MiCRONegotiator,0.7644507944,0.9378158324999999,0.7169140581555222,True,,
domain06,BoulwareTBNegotiator,NiceNegotiator,1.0,0.6871603533999999,0.6871603533999999,True,,
domain06,NaiveTitForTatNegotiator,HybridAgent,0.88098196,0.918171259,0.8088923153694876,True,,0.25269442796707153
domain06,NaiveTitForTatNegotiator,AspirationNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain06,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.6871603533999999,0.6871603533999999,True,,
domain06,TimeBasedConcedingNegotiator,HybridAgent,0.99714,0.8944612590000001,0.8919030997992601,True,,0.5053888559341431
domain06,TimeBasedConcedingNegotiator,AspirationNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.8806088344,0.9141058325,0.8049696716760667,True,,
domain06,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.9996624914,0.7465707486,0.7463187745518389,True,,
domain06,TimeBasedConcedingNegotiator,MiCRONegotiator,0.7644507944,0.9378158324999999,0.7169140581555222,True,,
domain06,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.6871603533999999,0.6871603533999999,True,,
domain06,MiCRONegotiator,HybridAgent,0.9981389694,0.7721588626,0.7707218513286402,True,,0.25269442796707153
domain06,MiCRONegotiator,AspirationNegotiator,0.8819809294,0.7958688626000001,0.7019411591164689,True,,
domain06,MiCRONegotiator,BoulwareTBNegotiator,0.8819809294,0.7958688626000001,0.7019411591164689,True,,
domain06,MiCRONegotiator,NaiveTitForTatNegotiator,0.9996624914,0.7465707486,0.7463187745518389,True,,
domain06,MiCRONegotiator,TimeBasedConcedingNegotiator,0.8819809294,0.7958688626000001,0.7019411591164689,True,,
domain06,MiCRONegotiator,NiceNegotiator,1.0,0.6871603533999999,0.6871603533999999,True,,
domain06,NiceNegotiator,HybridAgent,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,0.3457830846309662
domain06,NiceNegotiator,AspirationNegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,
domain06,NiceNegotiator,BoulwareTBNegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,
domain06,NiceNegotiator,NaiveTitForTatNegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,
domain06,NiceNegotiator,TimeBasedConcedingNegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,
domain06,NiceNegotiator,MiCRONegotiator,0.48535034239999997,0.9999999999999999,0.4853503423999999,True,,
domain07,HybridAgent,AspirationNegotiator,0.4864402735,0.7120759402,0.34638241510365764,True,0.6406613141298294,
domain07,HybridAgent,BoulwareTBNegotiator,0.589772503,0.49045965340000003,0.28925961740623046,True,0.8542150855064392,
domain07,HybridAgent,NaiveTitForTatNegotiator,0.3747864682,0.8411390713,0.315247541797555,True,2.0,
domain07,HybridAgent,TimeBasedConcedingNegotiator,0.589772503,0.49045965340000003,0.28925961740623046,True,0.8542150855064392,
domain07,HybridAgent,MiCRONegotiator,0.27869586479999997,1.0,0.27869586479999997,True,0.4271075427532196,
domain07,HybridAgent,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,0.5,
domain07,AspirationNegotiator,HybridAgent,0.445265435,0.7187624107,0.32004005746198416,True,,1.1901763379573822
domain07,AspirationNegotiator,BoulwareTBNegotiator,0.589772503,0.49045965340000003,0.28925961740623046,True,,
domain07,AspirationNegotiator,NaiveTitForTatNegotiator,0.445265435,0.7187624107,0.32004005746198416,True,,
domain07,AspirationNegotiator,TimeBasedConcedingNegotiator,0.589772503,0.49045965340000003,0.28925961740623046,True,,
domain07,AspirationNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,AspirationNegotiator,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,,
domain07,BoulwareTBNegotiator,HybridAgent,0.5101934508,0.7203763762000001,0.36753130924827704,True,,1.1901763379573822
domain07,BoulwareTBNegotiator,AspirationNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,BoulwareTBNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,BoulwareTBNegotiator,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,,
domain07,NaiveTitForTatNegotiator,HybridAgent,1.0,0.26273954080000006,0.26273954080000006,True,,2.0
domain07,NaiveTitForTatNegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,,
domain07,TimeBasedConcedingNegotiator,HybridAgent,0.5101934508,0.7203763762000001,0.36753130924827704,True,,1.1901763379573822
domain07,TimeBasedConcedingNegotiator,AspirationNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.5101934508,0.7203763762000001,0.36753130924827704,True,,
domain07,TimeBasedConcedingNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,,
domain07,MiCRONegotiator,HybridAgent,1.0,0.26273954080000006,0.26273954080000006,True,,0.39672544598579407
domain07,MiCRONegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,NiceNegotiator,1.0,0.26273954080000006,0.26273954080000006,True,,
domain07,NiceNegotiator,HybridAgent,0.27869586479999997,1.0,0.27869586479999997,True,,0.368985116481781
domain07,NiceNegotiator,AspirationNegotiator,0.27869586479999997,1.0,0.27869586479999997,True,,
domain07,NiceNegotiator,BoulwareTBNegotiator,0.27869586479999997,1.0,0.27869586479999997,True,,
domain07,NiceNegotiator,NaiveTitForTatNegotiator,0.27869586479999997,1.0,0.27869586479999997,True,,
domain07,NiceNegotiator,TimeBasedConcedingNegotiator,0.27869586479999997,1.0,0.27869586479999997,True,,
domain07,NiceNegotiator,MiCRONegotiator,0.27869586479999997,1.0,0.27869586479999997,True,,
domain07,HybridAgent,AspirationNegotiator,0.3625368868,0.7747192971,0.2808643221145183,True,1.1901763379573822,
domain07,HybridAgent,BoulwareTBNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,1.1901763379573822,
domain07,HybridAgent,NaiveTitForTatNegotiator,0.26273954080000006,1.0,0.26273954080000006,True,2.0,
domain07,HybridAgent,TimeBasedConcedingNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,1.1901763379573822,
domain07,HybridAgent,MiCRONegotiator,0.26273954080000006,1.0,0.26273954080000006,True,0.39672544598579407,
domain07,HybridAgent,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,0.5,
domain07,AspirationNegotiator,HybridAgent,0.7120759402,0.4864402735,0.34638241510365764,True,,0.6406613141298294
domain07,AspirationNegotiator,BoulwareTBNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,AspirationNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,AspirationNegotiator,TimeBasedConcedingNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,AspirationNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,AspirationNegotiator,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,,
domain07,BoulwareTBNegotiator,HybridAgent,0.49045965340000003,0.589772503,0.28925961740623046,True,,0.8542150855064392
domain07,BoulwareTBNegotiator,AspirationNegotiator,0.49045965340000003,0.589772503,0.28925961740623046,True,,
domain07,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,BoulwareTBNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,BoulwareTBNegotiator,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,,
domain07,NaiveTitForTatNegotiator,HybridAgent,0.8411390713,0.3747864682,0.315247541797555,True,,2.0
domain07,NaiveTitForTatNegotiator,AspirationNegotiator,0.7187624107,0.445265435,0.32004005746198416,True,,
domain07,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,,
domain07,TimeBasedConcedingNegotiator,HybridAgent,0.49045965340000003,0.589772503,0.28925961740623046,True,,0.8542150855064392
domain07,TimeBasedConcedingNegotiator,AspirationNegotiator,0.49045965340000003,0.589772503,0.28925961740623046,True,,
domain07,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.7203763762000001,0.5101934508,0.36753130924827704,True,,
domain07,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,TimeBasedConcedingNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,,
domain07,MiCRONegotiator,HybridAgent,1.0,0.27869586479999997,0.27869586479999997,True,,0.4271075427532196
domain07,MiCRONegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,False,,
domain07,MiCRONegotiator,NiceNegotiator,1.0,0.27869586479999997,0.27869586479999997,True,,
domain07,NiceNegotiator,HybridAgent,0.26273954080000006,1.0,0.26273954080000006,True,,0.3791233003139496
domain07,NiceNegotiator,AspirationNegotiator,0.26273954080000006,1.0,0.26273954080000006,True,,
domain07,NiceNegotiator,BoulwareTBNegotiator,0.26273954080000006,1.0,0.26273954080000006,True,,
domain07,NiceNegotiator,NaiveTitForTatNegotiator,0.26273954080000006,1.0,0.26273954080000006,True,,
domain07,NiceNegotiator,TimeBasedConcedingNegotiator,0.26273954080000006,1.0,0.26273954080000006,True,,
domain07,NiceNegotiator,MiCRONegotiator,0.26273954080000006,1.0,0.26273954080000006,True,,
domain08,HybridAgent,AspirationNegotiator,0.6874499114,0.8443390742,0.5804408217503481,True,0.7166792750358582,
domain08,HybridAgent,BoulwareTBNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,0.47778618335723877,
domain08,HybridAgent,NaiveTitForTatNegotiator,0.5325287670000001,0.7298638172,0.3886734786514295,True,0.23889309167861938,
domain08,HybridAgent,TimeBasedConcedingNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,0.47778618335723877,
domain08,HybridAgent,MiCRONegotiator,0.5877612523,0.9801435915,0.5760904247738596,True,0.23889309167861938,
domain08,HybridAgent,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,0.5,
domain08,AspirationNegotiator,HybridAgent,0.8534417784000001,0.6429045428,0.548681596348671,True,,1.086258888244629
domain08,AspirationNegotiator,BoulwareTBNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,AspirationNegotiator,NaiveTitForTatNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,AspirationNegotiator,TimeBasedConcedingNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,AspirationNegotiator,MiCRONegotiator,0.48726000169999995,0.8966887512999999,0.4369205624828088,True,,
domain08,AspirationNegotiator,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,,
domain08,BoulwareTBNegotiator,HybridAgent,0.8534417784000001,0.6429045428,0.548681596348671,True,,0.8146941661834717
domain08,BoulwareTBNegotiator,AspirationNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,BoulwareTBNegotiator,NaiveTitForTatNegotiator,0.9200618148000002,0.5933990228,0.5459637818179147,True,,
domain08,BoulwareTBNegotiator,TimeBasedConcedingNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,BoulwareTBNegotiator,MiCRONegotiator,0.48726000169999995,0.8966887512999999,0.4369205624828088,True,,
domain08,BoulwareTBNegotiator,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,,
domain08,NaiveTitForTatNegotiator,HybridAgent,0.7574462822,0.7949818881999999,0.602156075633426,True,,0.2715647220611572
domain08,NaiveTitForTatNegotiator,AspirationNegotiator,0.8299997656,0.6534102086,0.5423303199786471,True,,
domain08,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,NaiveTitForTatNegotiator,MiCRONegotiator,0.4,0.4,0.16000000000000003,False,,
domain08,NaiveTitForTatNegotiator,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,,
domain08,TimeBasedConcedingNegotiator,HybridAgent,0.8534417784000001,0.6429045428,0.548681596348671,True,,0.8146941661834717
domain08,TimeBasedConcedingNegotiator,AspirationNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.7973423275,0.8365802107,0.6670408123399784,True,,
domain08,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.9200618148000002,0.5933990228,0.5459637818179147,True,,
domain08,TimeBasedConcedingNegotiator,MiCRONegotiator,0.48726000169999995,0.8966887512999999,0.4369205624828088,True,,
domain08,TimeBasedConcedingNegotiator,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,,
domain08,MiCRONegotiator,HybridAgent,1.0,0.6246717703,0.6246717703,True,,0.2715647220611572
domain08,MiCRONegotiator,AspirationNegotiator,0.8438224403000001,0.6074961346,0.5126188707709893,True,,
domain08,MiCRONegotiator,BoulwareTBNegotiator,0.8438224403000001,0.6074961346,0.5126188707709893,True,,
domain08,MiCRONegotiator,NaiveTitForTatNegotiator,0.9154795778,0.5924559473,0.542381320499303,True,,
domain08,MiCRONegotiator,TimeBasedConcedingNegotiator,0.8438224403000001,0.6074961346,0.5126188707709893,True,,
domain08,MiCRONegotiator,NiceNegotiator,1.0,0.6246717703,0.6246717703,True,,
